Barcode,Original Barcode,Series GEO,Sample GEO
cy79-p4-CD45-neg-PDL1-neg-H01-S1141-comb_GSM1851659,cy79-p4-CD45-neg-PDL1-neg-H01-S1141-comb,GSE72056,GSM1851659
cy82-CD45-pos-1-G02-S554-comb_GSM1851660,cy82-CD45-pos-1-G02-S554-comb,GSE72056,GSM1851660
cy79-p4-CD45-neg-PDL1-pos-H11-S479-comb_GSM1851661,cy79-p4-CD45-neg-PDL1-pos-H11-S479-comb,GSE72056,GSM1851661
cy79-p5-CD45-pos-PD1-pos-A07-S583-comb_GSM1851662,cy79-p5-CD45-pos-PD1-pos-A07-S583-comb,GSE72056,GSM1851662
cy81-FNA-CD45-neg-H09-S1053-comb_GSM1851663,cy81-FNA-CD45-neg-H09-S1053-comb,GSE72056,GSM1851663
cy79-p5-CD45-neg-PDL1-pos-E10-S730-comb_GSM1851664,cy79-p5-CD45-neg-PDL1-pos-E10-S730-comb,GSE72056,GSM1851664
cy79-p5-CD45-neg-PDL1-pos-G02-S746-comb_GSM1851665,cy79-p5-CD45-neg-PDL1-pos-G02-S746-comb,GSE72056,GSM1851665
cy79-p5-CD45-pos-PD1-pos-G04-S652-comb_GSM1851666,cy79-p5-CD45-pos-PD1-pos-G04-S652-comb,GSE72056,GSM1851666
cy82-CD45-pos-3-G08-S80-comb_GSM1851667,cy82-CD45-pos-3-G08-S80-comb,GSE72056,GSM1851667
cy79-p5-CD45-neg-PDL1-neg-G04-S844-comb_GSM1851668,cy79-p5-CD45-neg-PDL1-neg-G04-S844-comb,GSE72056,GSM1851668
cy79-p4-CD45-neg-PDL1-pos-B11-S407-comb_GSM1851669,cy79-p4-CD45-neg-PDL1-pos-B11-S407-comb,GSE72056,GSM1851669
cy79-p5-CD45-pos-PD1-pos-C11-S611-comb_GSM1851670,cy79-p5-CD45-pos-PD1-pos-C11-S611-comb,GSE72056,GSM1851670
cy79-p4-CD45-pos-PD1-pos-D02-S326-comb_GSM1851671,cy79-p4-CD45-pos-PD1-pos-D02-S326-comb,GSE72056,GSM1851671
cy79-p4-CD45-pos-PD1-pos-G08-S368-comb_GSM1851672,cy79-p4-CD45-pos-PD1-pos-G08-S368-comb,GSE72056,GSM1851672
cy81-FNA-CD45-neg-F02-S1022-comb_GSM1851673,cy81-FNA-CD45-neg-F02-S1022-comb,GSE72056,GSM1851673
cy79-p4-CD45-neg-PDL1-pos-D05-S425-comb_GSM1851674,cy79-p4-CD45-neg-PDL1-pos-D05-S425-comb,GSE72056,GSM1851674
cy79-p4-CD45-neg-PDL1-pos-D01-S421-comb_GSM1851675,cy79-p4-CD45-neg-PDL1-pos-D01-S421-comb,GSE72056,GSM1851675
cy79-p5-CD45-pos-PD1-pos-F08-S644-comb_GSM1851676,cy79-p5-CD45-pos-PD1-pos-F08-S644-comb,GSE72056,GSM1851676
cy80-CD45-neg-C06-S894-comb_GSM1851677,cy80-CD45-neg-C06-S894-comb,GSE72056,GSM1851677
cy79-p5-CD45-pos-PD1-pos-F12-S648-comb_GSM1851678,cy79-p5-CD45-pos-PD1-pos-F12-S648-comb,GSE72056,GSM1851678
cy79-p4-CD45-neg-PDL1-neg-H09-S1149-comb_GSM1851679,cy79-p4-CD45-neg-PDL1-neg-H09-S1149-comb,GSE72056,GSM1851679
cy81-FNA-CD45-neg-B04-S976-comb_GSM1851680,cy81-FNA-CD45-neg-B04-S976-comb,GSE72056,GSM1851680
cy79-p4-CD45-neg-PDL1-neg-F03-S1119-comb_GSM1851681,cy79-p4-CD45-neg-PDL1-neg-F03-S1119-comb,GSE72056,GSM1851681
cy79-p4-CD45-neg-PDL1-pos-C04-S412-comb_GSM1851682,cy79-p4-CD45-neg-PDL1-pos-C04-S412-comb,GSE72056,GSM1851682
cy79-p5-CD45-neg-PDL1-pos-G05-S749-comb_GSM1851683,cy79-p5-CD45-neg-PDL1-pos-G05-S749-comb,GSE72056,GSM1851683
cy79-p4-CD45-neg-PDL1-pos-F06-S450-comb_GSM1851684,cy79-p4-CD45-neg-PDL1-pos-F06-S450-comb,GSE72056,GSM1851684
cy82-CD45-pos-3-C11-S35-comb_GSM1851685,cy82-CD45-pos-3-C11-S35-comb,GSE72056,GSM1851685
cy79-p4-CD45-pos-PD1-pos-A10-S298-comb_GSM1851686,cy79-p4-CD45-pos-PD1-pos-A10-S298-comb,GSE72056,GSM1851686
cy79-p5-CD45-pos-PD1-pos-H02-S662-comb_GSM1851687,cy79-p5-CD45-pos-PD1-pos-H02-S662-comb,GSE72056,GSM1851687
cy81-FNA-CD45-neg-E12-S1020-comb_GSM1851688,cy81-FNA-CD45-neg-E12-S1020-comb,GSE72056,GSM1851688
cy79-p4-CD45-neg-PDL1-neg-A12-S1068-comb_GSM1851689,cy79-p4-CD45-neg-PDL1-neg-A12-S1068-comb,GSE72056,GSM1851689
cy79-p4-CD45-neg-PDL1-neg-B11-S1079-comb_GSM1851690,cy79-p4-CD45-neg-PDL1-neg-B11-S1079-comb,GSE72056,GSM1851690
cy79-p5-CD45-neg-PDL1-neg-A05-S773-comb_GSM1851691,cy79-p5-CD45-neg-PDL1-neg-A05-S773-comb,GSE72056,GSM1851691
cy80-CD45-neg-D03-S903-comb_GSM1851692,cy80-CD45-neg-D03-S903-comb,GSE72056,GSM1851692
cy79-p4-CD45-pos-PD1-pos-F06-S354-comb_GSM1851693,cy79-p4-CD45-pos-PD1-pos-F06-S354-comb,GSE72056,GSM1851693
cy81-Bulk-CD45-neg-E09-S153-comb_GSM1851694,cy81-Bulk-CD45-neg-E09-S153-comb,GSE72056,GSM1851694
cy79-p5-CD45-neg-PDL1-neg-F05-S833-comb_GSM1851695,cy79-p5-CD45-neg-PDL1-neg-F05-S833-comb,GSE72056,GSM1851695
cy79-p5-CD45-pos-PD1-pos-E09-S633-comb_GSM1851696,cy79-p5-CD45-pos-PD1-pos-E09-S633-comb,GSE72056,GSM1851696
cy80-CD45-neg-B01-S877-comb_GSM1851697,cy80-CD45-neg-B01-S877-comb,GSE72056,GSM1851697
cy82-CD45-pos-1-E08-S536-comb_GSM1851698,cy82-CD45-pos-1-E08-S536-comb,GSE72056,GSM1851698
cy79-p5-CD45-neg-PDL1-neg-H06-S858-comb_GSM1851699,cy79-p5-CD45-neg-PDL1-neg-H06-S858-comb,GSE72056,GSM1851699
cy79-p4-CD45-neg-PDL1-neg-A03-S1059-comb_GSM1851700,cy79-p4-CD45-neg-PDL1-neg-A03-S1059-comb,GSE72056,GSM1851700
cy79-p5-CD45-neg-PDL1-neg-H10-S862-comb_GSM1851701,cy79-p5-CD45-neg-PDL1-neg-H10-S862-comb,GSE72056,GSM1851701
cy80-CD45-neg-C09-S897-comb_GSM1851702,cy80-CD45-neg-C09-S897-comb,GSE72056,GSM1851702
cy80-CD45-neg-E12-S924-comb_GSM1851703,cy80-CD45-neg-E12-S924-comb,GSE72056,GSM1851703
cy79-p5-CD45-neg-PDL1-pos-E03-S723-comb_GSM1851704,cy79-p5-CD45-neg-PDL1-pos-E03-S723-comb,GSE72056,GSM1851704
cy79-p4-CD45-neg-PDL1-pos-C12-S420-comb_GSM1851705,cy79-p4-CD45-neg-PDL1-pos-C12-S420-comb,GSE72056,GSM1851705
cy79-p5-CD45-neg-PDL1-pos-E08-S728-comb_GSM1851706,cy79-p5-CD45-neg-PDL1-pos-E08-S728-comb,GSE72056,GSM1851706
cy80-CD45-neg-D07-S907-comb_GSM1851707,cy80-CD45-neg-D07-S907-comb,GSE72056,GSM1851707
cy79-p5-CD45-neg-PDL1-neg-H07-S859-comb_GSM1851708,cy79-p5-CD45-neg-PDL1-neg-H07-S859-comb,GSE72056,GSM1851708
cy79-p5-CD45-pos-PD1-pos-E02-S626-comb_GSM1851709,cy79-p5-CD45-pos-PD1-pos-E02-S626-comb,GSE72056,GSM1851709
cy80-CD45-neg-A03-S867-comb_GSM1851710,cy80-CD45-neg-A03-S867-comb,GSE72056,GSM1851710
cy79-p5-CD45-neg-PDL1-neg-G09-S849-comb_GSM1851711,cy79-p5-CD45-neg-PDL1-neg-G09-S849-comb,GSE72056,GSM1851711
cy79-p5-CD45-neg-PDL1-neg-C09-S801-comb_GSM1851712,cy79-p5-CD45-neg-PDL1-neg-C09-S801-comb,GSE72056,GSM1851712
cy79-p4-CD45-pos-PD1-pos-E09-S345-comb_GSM1851713,cy79-p4-CD45-pos-PD1-pos-E09-S345-comb,GSE72056,GSM1851713
cy82-CD45-pos-1-B12-S504-comb_GSM1851714,cy82-CD45-pos-1-B12-S504-comb,GSE72056,GSM1851714
cy79-p5-CD45-neg-PDL1-neg-B04-S784-comb_GSM1851715,cy79-p5-CD45-neg-PDL1-neg-B04-S784-comb,GSE72056,GSM1851715
cy80-CD45-neg-H09-S957-comb_GSM1851716,cy80-CD45-neg-H09-S957-comb,GSE72056,GSM1851716
cy79-p5-CD45-pos-PD1-pos-G05-S653-comb_GSM1851717,cy79-p5-CD45-pos-PD1-pos-G05-S653-comb,GSE72056,GSM1851717
cy80-CD45-neg-H02-S950-comb_GSM1851718,cy80-CD45-neg-H02-S950-comb,GSE72056,GSM1851718
cy79-p5-CD45-pos-PD1-pos-H07-S667-comb_GSM1851719,cy79-p5-CD45-pos-PD1-pos-H07-S667-comb,GSE72056,GSM1851719
cy79-p5-CD45-neg-PDL1-neg-G03-S843-comb_GSM1851720,cy79-p5-CD45-neg-PDL1-neg-G03-S843-comb,GSE72056,GSM1851720
cy79-p4-CD45-neg-PDL1-pos-D12-S432-comb_GSM1851721,cy79-p4-CD45-neg-PDL1-pos-D12-S432-comb,GSE72056,GSM1851721
cy81-Bulk-CD45-neg-C08-S128-comb_GSM1851722,cy81-Bulk-CD45-neg-C08-S128-comb,GSE72056,GSM1851722
cy79-p4-CD45-neg-PDL1-pos-A08-S392-comb_GSM1851723,cy79-p4-CD45-neg-PDL1-pos-A08-S392-comb,GSE72056,GSM1851723
cy80-CD45-neg-E01-S913-comb_GSM1851724,cy80-CD45-neg-E01-S913-comb,GSE72056,GSM1851724
cy79-p5-CD45-pos-PD1-pos-D03-S615-comb_GSM1851725,cy79-p5-CD45-pos-PD1-pos-D03-S615-comb,GSE72056,GSM1851725
cy81-Bulk-CD45-neg-C04-S124-comb_GSM1851726,cy81-Bulk-CD45-neg-C04-S124-comb,GSE72056,GSM1851726
cy79-p4-CD45-neg-PDL1-pos-F11-S455-comb_GSM1851727,cy79-p4-CD45-neg-PDL1-pos-F11-S455-comb,GSE72056,GSM1851727
cy82-CD45-pos-1-H05-S569-comb_GSM1851728,cy82-CD45-pos-1-H05-S569-comb,GSE72056,GSM1851728
cy79-p5-CD45-pos-PD1-pos-D09-S621-comb_GSM1851729,cy79-p5-CD45-pos-PD1-pos-D09-S621-comb,GSE72056,GSM1851729
cy80-CD45-neg-H03-S951-comb_GSM1851730,cy80-CD45-neg-H03-S951-comb,GSE72056,GSM1851730
cy81-Bulk-CD45-neg-B03-S111-comb_GSM1851731,cy81-Bulk-CD45-neg-B03-S111-comb,GSE72056,GSM1851731
cy81-Bulk-CD45-neg-E08-S152-comb_GSM1851732,cy81-Bulk-CD45-neg-E08-S152-comb,GSE72056,GSM1851732
cy79-p4-CD45-neg-PDL1-neg-D06-S1098-comb_GSM1851733,cy79-p4-CD45-neg-PDL1-neg-D06-S1098-comb,GSE72056,GSM1851733
cy79-p5-CD45-pos-PD1-pos-C07-S607-comb_GSM1851734,cy79-p5-CD45-pos-PD1-pos-C07-S607-comb,GSE72056,GSM1851734
cy79-p4-CD45-neg-PDL1-neg-B09-S1077-comb_GSM1851735,cy79-p4-CD45-neg-PDL1-neg-B09-S1077-comb,GSE72056,GSM1851735
cy79-p4-CD45-neg-PDL1-pos-B10-S406-comb_GSM1851736,cy79-p4-CD45-neg-PDL1-pos-B10-S406-comb,GSE72056,GSM1851736
cy79-p4-CD45-pos-PD1-pos-E07-S343-comb_GSM1851737,cy79-p4-CD45-pos-PD1-pos-E07-S343-comb,GSE72056,GSM1851737
cy82-CD45-pos-1-F08-S548-comb_GSM1851738,cy82-CD45-pos-1-F08-S548-comb,GSE72056,GSM1851738
cy80-CD45-neg-D10-S910-comb_GSM1851739,cy80-CD45-neg-D10-S910-comb,GSE72056,GSM1851739
cy79-p5-CD45-neg-PDL1-pos-F02-S734-comb_GSM1851740,cy79-p5-CD45-neg-PDL1-pos-F02-S734-comb,GSE72056,GSM1851740
cy79-p5-CD45-neg-PDL1-neg-G07-S847-comb_GSM1851741,cy79-p5-CD45-neg-PDL1-neg-G07-S847-comb,GSE72056,GSM1851741
cy79-p4-CD45-neg-PDL1-neg-H03-S1143-comb_GSM1851742,cy79-p4-CD45-neg-PDL1-neg-H03-S1143-comb,GSE72056,GSM1851742
cy79-p4-CD45-neg-PDL1-neg-G01-S1129-comb_GSM1851743,cy79-p4-CD45-neg-PDL1-neg-G01-S1129-comb,GSE72056,GSM1851743
cy79-p4-CD45-neg-PDL1-neg-H10-S1150-comb_GSM1851744,cy79-p4-CD45-neg-PDL1-neg-H10-S1150-comb,GSE72056,GSM1851744
cy79-p4-CD45-pos-PD1-pos-F01-S349-comb_GSM1851745,cy79-p4-CD45-pos-PD1-pos-F01-S349-comb,GSE72056,GSM1851745
cy79-p4-CD45-neg-PDL1-pos-D02-S422-comb_GSM1851746,cy79-p4-CD45-neg-PDL1-pos-D02-S422-comb,GSE72056,GSM1851746
cy79-p4-CD45-pos-PD1-pos-C10-S322-comb_GSM1851747,cy79-p4-CD45-pos-PD1-pos-C10-S322-comb,GSE72056,GSM1851747
cy80-CD45-neg-F12-S936-comb_GSM1851748,cy80-CD45-neg-F12-S936-comb,GSE72056,GSM1851748
cy80-CD45-neg-F10-S934-comb_GSM1851749,cy80-CD45-neg-F10-S934-comb,GSE72056,GSM1851749
cy79-p4-CD45-neg-PDL1-pos-A11-S395-comb_GSM1851750,cy79-p4-CD45-neg-PDL1-pos-A11-S395-comb,GSE72056,GSM1851750
cy79-p4-CD45-neg-PDL1-neg-G07-S1135-comb_GSM1851751,cy79-p4-CD45-neg-PDL1-neg-G07-S1135-comb,GSE72056,GSM1851751
cy79-p4-CD45-neg-PDL1-pos-C10-S418-comb_GSM1851752,cy79-p4-CD45-neg-PDL1-pos-C10-S418-comb,GSE72056,GSM1851752
cy79-p5-CD45-pos-PD1-pos-G12-S660-comb_GSM1851753,cy79-p5-CD45-pos-PD1-pos-G12-S660-comb,GSE72056,GSM1851753
cy79-p4-CD45-neg-PDL1-pos-E02-S434-comb_GSM1851754,cy79-p4-CD45-neg-PDL1-pos-E02-S434-comb,GSE72056,GSM1851754
cy79-p5-CD45-pos-PD1-pos-E04-S628-comb_GSM1851755,cy79-p5-CD45-pos-PD1-pos-E04-S628-comb,GSE72056,GSM1851755
cy79-p4-CD45-neg-PDL1-pos-F09-S453-comb_GSM1851756,cy79-p4-CD45-neg-PDL1-pos-F09-S453-comb,GSE72056,GSM1851756
cy79-p5-CD45-pos-PD1-pos-B08-S596-comb_GSM1851757,cy79-p5-CD45-pos-PD1-pos-B08-S596-comb,GSE72056,GSM1851757
cy79-p4-CD45-pos-PD1-pos-B10-S310-comb_GSM1851758,cy79-p4-CD45-pos-PD1-pos-B10-S310-comb,GSE72056,GSM1851758
cy80-CD45-neg-D09-S909-comb_GSM1851759,cy80-CD45-neg-D09-S909-comb,GSE72056,GSM1851759
cy79-p4-CD45-neg-PDL1-neg-C11-S1091-comb_GSM1851760,cy79-p4-CD45-neg-PDL1-neg-C11-S1091-comb,GSE72056,GSM1851760
cy79-p4-CD45-pos-PD1-pos-F04-S352-comb_GSM1851761,cy79-p4-CD45-pos-PD1-pos-F04-S352-comb,GSE72056,GSM1851761
cy79-p5-CD45-neg-PDL1-pos-B04-S688-comb_GSM1851762,cy79-p5-CD45-neg-PDL1-pos-B04-S688-comb,GSE72056,GSM1851762
cy81-Bulk-CD45-neg-F05-S161-comb_GSM1851763,cy81-Bulk-CD45-neg-F05-S161-comb,GSE72056,GSM1851763
cy79-p5-CD45-neg-PDL1-pos-E06-S726-comb_GSM1851764,cy79-p5-CD45-neg-PDL1-pos-E06-S726-comb,GSE72056,GSM1851764
cy81-FNA-CD45-neg-G03-S1035-comb_GSM1851765,cy81-FNA-CD45-neg-G03-S1035-comb,GSE72056,GSM1851765
cy79-p5-CD45-pos-PD1-pos-H06-S666-comb_GSM1851766,cy79-p5-CD45-pos-PD1-pos-H06-S666-comb,GSE72056,GSM1851766
cy79-p5-CD45-pos-PD1-pos-F02-S638-comb_GSM1851767,cy79-p5-CD45-pos-PD1-pos-F02-S638-comb,GSE72056,GSM1851767
cy79-p5-CD45-neg-PDL1-neg-F11-S839-comb_GSM1851768,cy79-p5-CD45-neg-PDL1-neg-F11-S839-comb,GSE72056,GSM1851768
cy79-p5-CD45-neg-PDL1-neg-F02-S830-comb_GSM1851769,cy79-p5-CD45-neg-PDL1-neg-F02-S830-comb,GSE72056,GSM1851769
cy81-FNA-CD45-neg-G09-S1041-comb_GSM1851770,cy81-FNA-CD45-neg-G09-S1041-comb,GSE72056,GSM1851770
cy79-p4-CD45-pos-PD1-pos-G05-S365-comb_GSM1851771,cy79-p4-CD45-pos-PD1-pos-G05-S365-comb,GSE72056,GSM1851771
cy79-p4-CD45-neg-PDL1-pos-G03-S459-comb_GSM1851772,cy79-p4-CD45-neg-PDL1-pos-G03-S459-comb,GSE72056,GSM1851772
cy79-p5-CD45-neg-PDL1-neg-A12-S780-comb_GSM1851773,cy79-p5-CD45-neg-PDL1-neg-A12-S780-comb,GSE72056,GSM1851773
cy80-CD45-neg-B05-S881-comb_GSM1851774,cy80-CD45-neg-B05-S881-comb,GSE72056,GSM1851774
cy79-p4-CD45-neg-PDL1-neg-A08-S1064-comb_GSM1851775,cy79-p4-CD45-neg-PDL1-neg-A08-S1064-comb,GSE72056,GSM1851775
cy80-CD45-neg-D11-S911-comb_GSM1851776,cy80-CD45-neg-D11-S911-comb,GSE72056,GSM1851776
cy82-CD45-neg-2-H12-S288-comb_GSM1851777,cy82-CD45-neg-2-H12-S288-comb,GSE72056,GSM1851777
cy79-p4-CD45-pos-PD1-pos-G02-S362-comb_GSM1851778,cy79-p4-CD45-pos-PD1-pos-G02-S362-comb,GSE72056,GSM1851778
cy80-CD45-neg-H05-S953-comb_GSM1851779,cy80-CD45-neg-H05-S953-comb,GSE72056,GSM1851779
cy79-p4-CD45-neg-PDL1-neg-E01-S1105-comb_GSM1851780,cy79-p4-CD45-neg-PDL1-neg-E01-S1105-comb,GSE72056,GSM1851780
cy79-p4-CD45-neg-PDL1-neg-B03-S1071-comb_GSM1851781,cy79-p4-CD45-neg-PDL1-neg-B03-S1071-comb,GSE72056,GSM1851781
cy79-p5-CD45-neg-PDL1-neg-A11-S779-comb_GSM1851782,cy79-p5-CD45-neg-PDL1-neg-A11-S779-comb,GSE72056,GSM1851782
cy79-p4-CD45-neg-PDL1-neg-D04-S1096-comb_GSM1851783,cy79-p4-CD45-neg-PDL1-neg-D04-S1096-comb,GSE72056,GSM1851783
cy80-CD45-neg-E06-S918-comb_GSM1851784,cy80-CD45-neg-E06-S918-comb,GSE72056,GSM1851784
cy79-p5-CD45-neg-PDL1-pos-H03-S759-comb_GSM1851785,cy79-p5-CD45-neg-PDL1-pos-H03-S759-comb,GSE72056,GSM1851785
cy79-p5-CD45-neg-PDL1-neg-A07-S775-comb_GSM1851786,cy79-p5-CD45-neg-PDL1-neg-A07-S775-comb,GSE72056,GSM1851786
cy79-p4-CD45-neg-PDL1-pos-C05-S413-comb_GSM1851787,cy79-p4-CD45-neg-PDL1-pos-C05-S413-comb,GSE72056,GSM1851787
cy79-p4-CD45-neg-PDL1-pos-D08-S428-comb_GSM1851788,cy79-p4-CD45-neg-PDL1-pos-D08-S428-comb,GSE72056,GSM1851788
cy79-p5-CD45-neg-PDL1-pos-H11-S767-comb_GSM1851789,cy79-p5-CD45-neg-PDL1-pos-H11-S767-comb,GSE72056,GSM1851789
cy80-CD45-neg-B04-S880-comb_GSM1851790,cy80-CD45-neg-B04-S880-comb,GSE72056,GSM1851790
cy79-p4-CD45-neg-PDL1-neg-B10-S1078-comb_GSM1851791,cy79-p4-CD45-neg-PDL1-neg-B10-S1078-comb,GSE72056,GSM1851791
cy82-CD45-pos-1-C12-S516-comb_GSM1851792,cy82-CD45-pos-1-C12-S516-comb,GSE72056,GSM1851792
cy79-p4-CD45-pos-PD1-pos-F02-S350-comb_GSM1851793,cy79-p4-CD45-pos-PD1-pos-F02-S350-comb,GSE72056,GSM1851793
cy82-CD45-pos-3-C08-S32-comb_GSM1851794,cy82-CD45-pos-3-C08-S32-comb,GSE72056,GSM1851794
cy82-CD45-pos-1-H09-S573-comb_GSM1851795,cy82-CD45-pos-1-H09-S573-comb,GSE72056,GSM1851795
cy81-FNA-CD45-neg-F12-S1032-comb_GSM1851796,cy81-FNA-CD45-neg-F12-S1032-comb,GSE72056,GSM1851796
cy79-p4-CD45-neg-PDL1-neg-F02-S1118-comb_GSM1851797,cy79-p4-CD45-neg-PDL1-neg-F02-S1118-comb,GSE72056,GSM1851797
cy79-p5-CD45-pos-PD1-pos-D04-S616-comb_GSM1851798,cy79-p5-CD45-pos-PD1-pos-D04-S616-comb,GSE72056,GSM1851798
cy79-p5-CD45-pos-PD1-pos-G08-S656-comb_GSM1851799,cy79-p5-CD45-pos-PD1-pos-G08-S656-comb,GSE72056,GSM1851799
cy79-p5-CD45-neg-PDL1-pos-G03-S747-comb_GSM1851800,cy79-p5-CD45-neg-PDL1-pos-G03-S747-comb,GSE72056,GSM1851800
cy79-p4-CD45-pos-PD1-pos-D06-S330-comb_GSM1851801,cy79-p4-CD45-pos-PD1-pos-D06-S330-comb,GSE72056,GSM1851801
cy79-p5-CD45-pos-PD1-pos-E10-S634-comb_GSM1851802,cy79-p5-CD45-pos-PD1-pos-E10-S634-comb,GSE72056,GSM1851802
cy79-p4-CD45-neg-PDL1-pos-A12-S396-comb_GSM1851803,cy79-p4-CD45-neg-PDL1-pos-A12-S396-comb,GSE72056,GSM1851803
cy79-p5-CD45-neg-PDL1-pos-H10-S766-comb_GSM1851804,cy79-p5-CD45-neg-PDL1-pos-H10-S766-comb,GSE72056,GSM1851804
cy80-CD45-neg-D01-S901-comb_GSM1851805,cy80-CD45-neg-D01-S901-comb,GSE72056,GSM1851805
cy80-CD45-neg-C02-S890-comb_GSM1851806,cy80-CD45-neg-C02-S890-comb,GSE72056,GSM1851806
cy80-CD45-neg-E10-S922-comb_GSM1851807,cy80-CD45-neg-E10-S922-comb,GSE72056,GSM1851807
cy79-p4-CD45-neg-PDL1-neg-H04-S1144-comb_GSM1851808,cy79-p4-CD45-neg-PDL1-neg-H04-S1144-comb,GSE72056,GSM1851808
cy79-p4-CD45-neg-PDL1-neg-C02-S1082-comb_GSM1851809,cy79-p4-CD45-neg-PDL1-neg-C02-S1082-comb,GSE72056,GSM1851809
cy79-p4-CD45-neg-PDL1-pos-C11-S419-comb_GSM1851810,cy79-p4-CD45-neg-PDL1-pos-C11-S419-comb,GSE72056,GSM1851810
cy79-p4-CD45-neg-PDL1-neg-G03-S1131-comb_GSM1851811,cy79-p4-CD45-neg-PDL1-neg-G03-S1131-comb,GSE72056,GSM1851811
cy79-p4-CD45-neg-PDL1-neg-F07-S1123-comb_GSM1851812,cy79-p4-CD45-neg-PDL1-neg-F07-S1123-comb,GSE72056,GSM1851812
cy79-p4-CD45-neg-PDL1-neg-C09-S1089-comb_GSM1851813,cy79-p4-CD45-neg-PDL1-neg-C09-S1089-comb,GSE72056,GSM1851813
cy79-p5-CD45-neg-PDL1-neg-D10-S814-comb_GSM1851814,cy79-p5-CD45-neg-PDL1-neg-D10-S814-comb,GSE72056,GSM1851814
cy81-Bulk-CD45-neg-G04-S172-comb_GSM1851815,cy81-Bulk-CD45-neg-G04-S172-comb,GSE72056,GSM1851815
cy79-p5-CD45-pos-PD1-pos-E01-S625-comb_GSM1851816,cy79-p5-CD45-pos-PD1-pos-E01-S625-comb,GSE72056,GSM1851816
cy79-p5-CD45-neg-PDL1-neg-F08-S836-comb_GSM1851817,cy79-p5-CD45-neg-PDL1-neg-F08-S836-comb,GSE72056,GSM1851817
cy79-p4-CD45-neg-PDL1-neg-D11-S1103-comb_GSM1851818,cy79-p4-CD45-neg-PDL1-neg-D11-S1103-comb,GSE72056,GSM1851818
cy80-CD45-neg-C10-S898-comb_GSM1851819,cy80-CD45-neg-C10-S898-comb,GSE72056,GSM1851819
cy82-CD45-pos-1-F01-S541-comb_GSM1851820,cy82-CD45-pos-1-F01-S541-comb,GSE72056,GSM1851820
cy79-p4-CD45-neg-PDL1-neg-F09-S1125-comb_GSM1851821,cy79-p4-CD45-neg-PDL1-neg-F09-S1125-comb,GSE72056,GSM1851821
cy79-p4-CD45-pos-PD1-pos-G03-S363-comb_GSM1851822,cy79-p4-CD45-pos-PD1-pos-G03-S363-comb,GSE72056,GSM1851822
cy79-p5-CD45-neg-PDL1-pos-G07-S751-comb_GSM1851823,cy79-p5-CD45-neg-PDL1-pos-G07-S751-comb,GSE72056,GSM1851823
cy81-Bulk-CD45-neg-G07-S175-comb_GSM1851824,cy81-Bulk-CD45-neg-G07-S175-comb,GSE72056,GSM1851824
cy79-p5-CD45-pos-PD1-pos-F03-S639-comb_GSM1851825,cy79-p5-CD45-pos-PD1-pos-F03-S639-comb,GSE72056,GSM1851825
cy79-p5-CD45-neg-PDL1-pos-G04-S748-comb_GSM1851826,cy79-p5-CD45-neg-PDL1-pos-G04-S748-comb,GSE72056,GSM1851826
cy79-p4-CD45-pos-PD1-pos-E01-S337-comb_GSM1851827,cy79-p4-CD45-pos-PD1-pos-E01-S337-comb,GSE72056,GSM1851827
cy79-p4-CD45-neg-PDL1-pos-B06-S402-comb_GSM1851828,cy79-p4-CD45-neg-PDL1-pos-B06-S402-comb,GSE72056,GSM1851828
cy79-p4-CD45-pos-PD1-pos-F03-S351-comb_GSM1851829,cy79-p4-CD45-pos-PD1-pos-F03-S351-comb,GSE72056,GSM1851829
cy79-p5-CD45-neg-PDL1-pos-F05-S737-comb_GSM1851830,cy79-p5-CD45-neg-PDL1-pos-F05-S737-comb,GSE72056,GSM1851830
cy82-CD45-pos-1-D06-S522-comb_GSM1851831,cy82-CD45-pos-1-D06-S522-comb,GSE72056,GSM1851831
cy81-Bulk-CD45-neg-G02-S170-comb_GSM1851832,cy81-Bulk-CD45-neg-G02-S170-comb,GSE72056,GSM1851832
cy80-CD45-neg-A04-S868-comb_GSM1851833,cy80-CD45-neg-A04-S868-comb,GSE72056,GSM1851833
cy79-p4-CD45-neg-PDL1-neg-A11-S1067-comb_GSM1851834,cy79-p4-CD45-neg-PDL1-neg-A11-S1067-comb,GSE72056,GSM1851834
cy79-p4-CD45-neg-PDL1-neg-G06-S1134-comb_GSM1851835,cy79-p4-CD45-neg-PDL1-neg-G06-S1134-comb,GSE72056,GSM1851835
cy79-p4-CD45-pos-PD1-pos-G12-S372-comb_GSM1851836,cy79-p4-CD45-pos-PD1-pos-G12-S372-comb,GSE72056,GSM1851836
cy80-CD45-neg-C08-S896-comb_GSM1851837,cy80-CD45-neg-C08-S896-comb,GSE72056,GSM1851837
cy80-CD45-neg-C03-S891-comb_GSM1851838,cy80-CD45-neg-C03-S891-comb,GSE72056,GSM1851838
cy79-p4-CD45-pos-PD1-pos-H03-S375-comb_GSM1851839,cy79-p4-CD45-pos-PD1-pos-H03-S375-comb,GSE72056,GSM1851839
cy79-p5-CD45-pos-PD1-pos-B01-S589-comb_GSM1851840,cy79-p5-CD45-pos-PD1-pos-B01-S589-comb,GSE72056,GSM1851840
cy79-p5-CD45-neg-PDL1-pos-B09-S693-comb_GSM1851841,cy79-p5-CD45-neg-PDL1-pos-B09-S693-comb,GSE72056,GSM1851841
